id,lat,lng,demand
0,10.7626,106.6602,0
1,10.758256678672355,106.65056242983958,16
2,10.713299984098024,106.68782320047706,10
3,10.724960774517774,106.67978418116462,32
4,10.768015852263884,106.69533254511728,3
5,10.739878432081841,106.62544814130999,8
6,10.804653472590687,106.70349647362964,49
7,10.746092720566613,106.63436736451752,43
8,10.757549465312357,106.6085149889802,31
9,10.721804548005213,106.59924556845824,28
10,10.75146043970325,106.6312220000006,31
11,10.726051083972884,106.68702029388871,47
12,10.725321744432629,106.61211632251621,50
13,10.794933029489725,106.65498635347322,10
14,10.773397773939937,106.72255066947828,5
15,10.74256449443382,106.67080972465092,31
16,10.803252327640205,106.7179072007018,15
17,10.709736667140817,106.69331823836828,3
18,10.777558093014909,106.64664897248993,18
19,10.807065523819764,106.6484638091991,25
20,10.818712078145001,106.7237242544975,34
21,10.796088467380002,106.68516854555227,29
22,10.785238020613304,106.62861969709557,1
23,10.804394144861872,106.60493438395609,41
24,10.795100524286374,106.64087230628749,43
25,10.7921380345883,106.64306394718744,1
26,10.7836411714418,106.66865605175707,12
27,10.816411204524984,106.59642487954407,19
28,10.747881938909455,106.64680693461754,41
29,10.732396514164481,106.70741018307535,15
30,10.701611293453208,106.70490142135449,35
31,10.80593645067355,106.66791547293005,4
32,10.79482422977255,106.71885149734726,16
33,10.759044037486609,106.65125313520171,18
34,10.780117524512052,106.64321686325714,23
35,10.75378085807994,106.60452440612656,23
36,10.775747723632502,106.70597602769624,37
37,10.78990037332641,106.64316182603564,44
38,10.813968476930526,106.61392370354595,33
39,10.796913777637831,106.7011448568909,44
40,10.769128970356538,106.64911415980835,7
41,10.797268959255781,106.62145335683246,21
42,10.78684676782445,106.70937514343493,30
43,10.7605441083016,106.64724362248788,9
44,10.791722697689524,106.7037273876882,12
45,10.777742927158053,106.69698070653168,12
46,10.799124223149695,106.63208950442498,49
47,10.792245661327312,106.6763284091112,21
48,10.777851445782293,106.59685077352727,26
49,10.773695114640748,106.68940017619212,48
