id,lat,lng,demand
0,21.0278,105.8342,0
1,21.05542865612629,105.80032163920878,16
2,20.977493068240676,105.79684012692235,25
3,21.010621903603557,105.83656642347073,23
4,21.030433553361974,105.80232826384038,15
5,20.978211928379075,105.89709171328599,1
6,21.02614023916191,105.87624439008138,32
7,21.042416642440845,105.83804772429563,17
8,20.983164177576676,105.78536981936426,22
9,21.084322716835405,105.85426008352466,5
10,20.966930487689993,105.82520771859457,24
11,21.042610203615045,105.84874821375809,1
12,21.077034670544542,105.84692610910884,49
13,20.972705235394404,105.7952221285161,23
14,21.037396638056045,105.8792495764622,32
15,21.03454096530271,105.8997588682049,40
16,21.08960585777126,105.77750986736301,22
17,21.032280384506628,105.8331163233687,38
18,21.022455321563385,105.77847550281841,26
19,21.061099994313263,105.82055305823073,10
20,21.06219553678666,105.88469165106541,20
21,21.08866708878327,105.8959465592445,21
22,20.997725464639323,105.78720674096489,36
23,21.02371268225858,105.85680935863024,25
24,21.013953523357827,105.80674849002911,15
25,20.9857498218743,105.82888668697359,9
26,21.029073305890876,105.85769194546863,23
27,21.053772658272422,105.80524562699277,35
28,21.000574498614867,105.87915355570921,47
29,20.990241989060845,105.8685822434441,41
30,21.08477405008401,105.77901360929744,4
31,20.983229495576513,105.80687324029483,33
32,21.027054680653002,105.87507475417196,48
33,21.071414034482615,105.86349586838728,2
34,21.08244657802533,105.81755412183058,23
35,20.996315888233518,105.84825688441337,25
36,21.073334253306204,105.78910636462581,3
37,21.06803827434777,105.89832262809611,33
38,21.071133348031072,105.8243068714037,26
39,21.034800083705232,105.87952104540766,10
40,21.070937955819502,105.86975829648495,16
41,20.97058119435793,105.8282946064988,21
42,20.980857014890063,105.76806573700335,24
43,20.992083349759575,105.77865901121888,37
44,20.99017082210561,105.78732462670487,2
45,21.02888698085364,105.84449385737939,25
46,21.09013310616149,105.89420662631284,42
47,21.030825301658318,105.85676567576473,18
48,20.97498013361591,105.83652284317375,12
49,21.058673544662582,105.87630414187097,14
